Product,Description,MedDRA Preferred Terms
wen hair product, Cosmetics,"HAIR TEXTURE ABNORMAL, HAIR DISORDER, DRY SKIN, BURNING SENSATION, ALOPECIA, ALOPECIA, ALOPECIA, SKIN IRRITATION, ALOPECIA, ALOPECIA, RASH, ALOPECIA, SKIN IRRITATION, SKIN IRRITATION, ALOPECIA, ALOPECIA, ALOPECIA, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, DRY SKIN, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ACNE, RASH, PRURITUS, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, TRICHORRHEXIS, SKIN IRRITATION, PRURITUS, HAIR TEXTURE ABNORMAL, DRY SKIN, ALOPECIA, ALOPECIA, ALOPECIA, WOUND, PRURITUS, ALOPECIA, Pruritus, Alopecia, Alopecia, Alopecia, Pruritus, Alopecia, Hair texture abnormal, Alopecia, Hair disorder, Alopecia"
wen hair product conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen hair products, Cosmetics,"ALOPECIA, ALOPECIA, HYPERSENSITIVITY, ALOPECIA, ALOPECIA, SKIN EXFOLIATION, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, SKIN IRRITATION, PRURITUS, PAIN OF SKIN, ALOPECIA, ALOPECIA, TRICHORRHEXIS, STRESS, LOCAL SWELLING, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, HAIR GROWTH ABNORMAL, ALOPECIA, WOUND, PRURITUS, HYPERSENSITIVITY, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, TRICHORRHEXIS, PRURITUS, PAIN OF SKIN, BURNING SENSATION, ALOPECIA, ALOPECIA, PRURITUS, PAIN, ERYTHEMA, BLISTER, ALOPECIA, SKIN DISORDER, SCRATCH, PSYCHIATRIC SYMPTOM, HAEMORRHAGE, DEPRESSION, ALOPECIA, ALOPECIA, HAIR GROWTH ABNORMAL, CYST, ALOPECIA, ALOPECIA, ALOPECIA, STRESS, ALOPECIA, TRICHORRHEXIS, HAIR DISORDER, ALOPECIA, PAIN, ALOPECIA, ALOPECIA, ALOPECIA, ACNE, SWELLING, SKIN EXFOLIATION, BURNING SENSATION, TRICHORRHEXIS, SKIN IRRITATION, ALOPECIA, RASH, PSORIASIS, DRY SKIN, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, DRY SKIN, ALOPECIA, FURUNCLE, ALOPECIA, SKIN DISORDER, HAEMORRHAGE, ALOPECIA, ACNE, WOUND, TRICHORRHEXIS, ALOPECIA, ALOPECIA, WOUND, PRURITUS, HAIR DISORDER, DRY SKIN, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, STRESS, SKIN IRRITATION, PRURITUS, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, PRURITUS, HAIR DISORDER, DANDRUFF, ALOPECIA, TRICHORRHEXIS, HAIR DISORDER, ALOPECIA, DEPRESSION, ALOPECIA, ALOPECIA, ALOPECIA, RASH, HAIR DISORDER, ANXIETY, WOUND, PRURITUS, Pruritus, Scab, Rash"
wen hair products cleansing conditioner 613 rosemary vanilla bean, Cosmetics,"PRURITUS, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen hair products cleansing conditioner pomegranate, Cosmetics,"PRURITUS, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen hair products cleansing conditioner spring orange, Cosmetics,"PRURITUS, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen hair products styling cream, Cosmetics,"SKIN IRRITATION, PRURITUS, ALOPECIA"
wen hair shampoo, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen hair shampoo and conditioner, Cosmetics,"HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen hair shampoo conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen hair styling products, Cosmetics,ALOPECIA
wen hair system, Cosmetics,ALOPECIA
wen hair tea tree cleaning conditioner, Cosmetics,ALOPECIA
wen hair treatment, Cosmetics,"PRURITUS, HYPOTRICHOSIS, HYPERSENSITIVITY, EYE IRRITATION, ALOPECIA, Trichorrhexis, TRICHORRHEXIS, Rash, RASH, Hair texture abnormal, Alopecia"
wen haircare, Cosmetics,"ALOPECIA, WOUND, ALOPECIA, PRURITUS, BURNING SENSATION, ALOPECIA, ALOPECIA, WOUND, ALOPECIA, ALOPECIA, Hair disorder"
wen haircare cleansing conditioner  styling, Cosmetics,"ALOPECIA, ALOPECIA"
wen haircare cleansing shampoo, Cosmetics,ALOPECIA
wen haircare cucumber aloe and almond by chaz dean, Cosmetics,ALOPECIA
wen haircare line in almond mint, Cosmetics,"Wound secretion, Stress, Scab, Pruritus, Erythema, Dry skin, Depression, Dandruff, Chemical injury, Alopecia"
wen haircare products, Cosmetics,"ALOPECIA, Wound, Skin exfoliation, Scab, Pruritus"
wen haircare shampoo, Cosmetics,"ALOPECIA, ALOPECIA"
wen haircare sweet almond mint, Cosmetics,"TRICHORRHEXIS, SKIN EXFOLIATION, SEBORRHOEIC DERMATITIS, PRURITUS, DRY SKIN, ALOPECIA, ALOPECIA"
wen haircare sweet almond mint moisturizing cleansing conditioner, Cosmetics,ALOPECIA
wen haircare system by chaz dean, Cosmetics,"SELF ESTEEM DECREASED, DEPRESSION, ALOPECIA, ALOPECIA"
wen healthy hair, Cosmetics,ALOPECIA
wen healthy hair care system, Cosmetics,"ALOPECIA, SKIN IRRITATION, MADAROSIS, EYE IRRITATION, ALOPECIA, Alopecia"
wen healthy hair shampoo, Cosmetics,ALOPECIA
wen honey lilac cleansing conditioner, Cosmetics,"PRURITUS, DRY SKIN, ALOPECIA"
wen honey peach cleansing conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen honey summer peach, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA"
wen humidity spray, Cosmetics,ALOPECIA
wen kids, Cosmetics,ALOPECIA
wen kids apple cleansing conditioner, Cosmetics,"TRICHORRHEXIS, ALOPECIA, ALOPECIA"
wen kids watermelon cleansing conditioner, Cosmetics,"Alopecia, Alopecia, Alopecia"
wen lavander cleansing conditioner, Cosmetics,"RASH, ALOPECIA, ALOPECIA"
wen lavander conditioner, Cosmetics,"PRURITUS, ALOPECIA"
wen laven cleansing conditioner, Cosmetics,"TRICHORRHEXIS, SKIN EXFOLIATION, PRURITUS, ALOPECIA, ALOPECIA"
wen lavendar, Cosmetics,"ALOPECIA, ALOPECIA, HAIR DISORDER, ALOPECIA"
wen lavendar cleansing conditioner, Cosmetics,"WOUND, SEBORRHOEIC DERMATITIS, PAIN, INFLAMMATION, DRY SKIN, SCAB, ALOPECIA, ACNE, TRICHORRHEXIS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen lavendar mint treatment oil, Cosmetics,"RASH, HYPOTRICHOSIS, ALOPECIA"
wen lavender, Cosmetics,"TRICHORRHEXIS, PAIN OF SKIN, PAIN OF SKIN, LOCALISED INFECTION, ALOPECIA, ALOPECIA, ULCER, SCRATCH, INJURY, ALOPECIA, ALOPECIA, ACNE, ALOPECIA, ALOPECIA, TRICHORRHEXIS, SKIN IRRITATION, HYPERSENSITIVITY, DERMATITIS, ALOPECIA, ALOPECIA, Alopecia, Alopecia, Skin irritation, Pruritus, Pain of skin, Alopecia, Skin ulcer, Rash, Pruritus, Infection, Alopecia, Lacrimation increased, Burning sensation, Alopecia, Alopecia"
wen lavender cleaning conditioner, Cosmetics,"SKIN EXFOLIATION, RASH, PARAESTHESIA, PAIN OF SKIN, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, SKIN EXFOLIATION, RASH, PAIN OF SKIN, HAIR TEXTURE ABNORMAL, Alopecia"
wen lavender cleaningconditioner, Cosmetics,"SKIN IRRITATION, RASH, ALOPECIA"
wen lavender cleansing condioner, Cosmetics,"HAIR TEXTURE ABNORMAL, CONDITION AGGRAVATED, ALOPECIA"
wen lavender cleansing condition, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA"
wen lavender cleansing conditioner, Cosmetics,"RASH, HYPOTRICHOSIS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, LOCAL SWELLING, ALOPECIA, ALOPECIA, ALOPECIA, PSORIASIS, ALOPECIA, PRURITUS, PARAESTHESIA, FOLLICULITIS, BIOPSY SKIN ABNORMAL, ALOPECIA, ALOPECIA, ACNE, ALOPECIA, SWELLING, RASH, BLISTER, BLOOD TEST ABNORMAL, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, RASH, ALOPECIA, ALOPECIA, HEADACHE, ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, PRURITUS, BLISTER, BLISTER, ALOPECIA, ALOPECIA, ALOPECIA, PARAESTHESIA, COLD-STIMULUS HEADACHE, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, PRURITUS, ALOPECIA, ALOPECIA, SKIN IRRITATION, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, Burning sensation, Alopecia"
wen lavender cleansing cream, Cosmetics,"ALOPECIA, ALOPECIA"
wen lavender cleansing rinse, Cosmetics,"TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, HAIR DISORDER, ALOPECIA"
wen lavender clensing conditioner, Cosmetics,Alopecia
wen lavender conditioner, Cosmetics,"ALOPECIA, WOUND, SKIN IRRITATION, ALOPECIA, Trichorrhexis, Alopecia, Alopecia"
wen lavender conditioning, Cosmetics,"Skin papilloma, Pruritus, Alopecia, Alopecia, Alopecia"
wen lavender conditioning cleanser, Cosmetics,"RASH ERYTHEMATOUS, PRURITUS, ALOPECIA, ALOPECIA"
wen lavender conditioning shampoo, Cosmetics,"BURNING SENSATION, ALOPECIA"
wen lavender formula, Cosmetics,"PRURITUS, BURNING SENSATION, ALOPECIA"
wen lavender hair, Cosmetics,"ALOPECIA, ALOPECIA"
wen lavender hair care, Cosmetics,ALOPECIA
wen lavender hair cleansing conditioner, Cosmetics,"RASH PRURITIC, HYPERSENSITIVITY, DRY SKIN, ALOPECIA"
wen lavender pomegranate, Cosmetics,"TRICHORRHEXIS, ALOPECIA, ALOPECIA"
wen lavender remoist hydrating hair conditioning treatment, Cosmetics,"PRURITUS, ALOPECIA"
wen lavender shampoo, Cosmetics,"TRICHORRHEXIS, TRICHORRHEXIS, ALOPECIA, ALOPECIA, SKIN IRRITATION, RASH, PSORIASIS, Trichorrhexis, Alopecia, Alopecia"
wen lavender shampoo and conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen lavender shampooconditioner, Cosmetics,"Trichorrhexis, Emotional distress, Confusional state, Alopecia"
wen leave in conditioner, Cosmetics,"SEBORRHOEA, ALOPECIA"
wen lemon rosemary vanilla bean, Cosmetics,"WOUND, PRURITUS, DANDRUFF, ALOPECIA"
wen lemonrosemaryvanilla ultra nourishing treatment agr5168a, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen lilac shampoo, Cosmetics,ALOPECIA
wen lotion 69, Cosmetics,"STRESS, ALOPECIA"
wen manadarin italian fig treatment spray, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen mandarin italian fig cleansing, Cosmetics,"PRURITUS, PAIN"
wen mandarin italian fig cleansing conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen mandarin italian fig restora, Cosmetics,ALOPECIA
wen mandarine italian fig, Cosmetics,"TRICHORRHEXIS, ALOPECIA, ALOPECIA"
wen mango coconut, Cosmetics,"Skin irritation, Pruritus, Pain of skin, Alopecia"
wen mango coconut cleansing conditioner, Cosmetics,"ALOPECIA, HAIR TEXTURE ABNORMAL, HAIR DISORDER, ALOPECIA, ALOPECIA"
wen mango conditioner, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen mask, Cosmetics,"Trichorrhexis, Pruritus, Hair texture abnormal"
wen mint, Cosmetics,"SCAR, RASH"
wen mint cleansing cream, Cosmetics,"ALOPECIA, ALOPECIA"
wen mint shampoo, Cosmetics,"TRICHORRHEXIS, TRICHORRHEXIS, ALOPECIA, ALOPECIA"
wen mist, Cosmetics,"ALOPECIA, ALOPECIA"
wen mist conditioning, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen mist styling cream shampoo, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen moisture spray, Cosmetics,"TRICHORRHEXIS, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL"
wen moisture whip conditioner, Cosmetics,"PRURITUS, ALOPECIA"
wen moisturizing conditioning spray atomizer, Cosmetics,"TRICHORRHEXIS, PRURITUS, ALOPECIA, ALOPECIA"
wen mouse, Cosmetics,"TRICHORRHEXIS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen mousse, Cosmetics,"SKIN EXFOLIATION, PRURITUS, CHEMICAL INJURY, ALOPECIA, ALOPECIA, ALOPECIA"
wen mousse sweet almond mint, Cosmetics,"SECRETION DISCHARGE, RASH, CHEMICAL BURN OF SKIN, ALOPECIA"
wen moussse, Cosmetics,ALOPECIA
wen nourishi ng mousse, Cosmetics,ALOPECIA
wen nourishing mouse, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen nourishing mousse, Cosmetics,"WOUND, PRURITUS, DANDRUFF, ALOPECIA, ALOPECIA, ALOPECIA"
wen nourishing mousse by chaz dean, Cosmetics,"ALOPECIA, ALOPECIA"
wen nourishing mousse sweet almond mint, Cosmetics,"PAIN, ALOPECIA"
wen oil, Cosmetics,"TRICHORRHEXIS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen oil treatment, Cosmetics,ALOPECIA
wen oil treatment fig and tea tree scented versions, Cosmetics,"SKIN IRRITATION, RASH, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen orange blossom cleansing conditioner, Cosmetics,"PRURITUS, ALOPECIA, ALOPECIA"
wen peach and spring orange blossom, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA"
wen peach cleansing conditioner, Cosmetics,"ALOPECIA, HYPERSENSITIVITY, ALOPECIA"
wen pink jasmine peony, Cosmetics,"RASH, PRURITUS, ERYTHEMA, DRY SKIN"
wen pomagranate cleansening conditioner, Cosmetics,"Trichorrhexis, Skin ulcer, Seborrhoea, Pruritus, Dry skin, Alopecia, Alopecia"
wen pomagranete cleansing conditioner, Cosmetics,"WOUND, SKIN IRRITATION, ALOPECIA"
wen pomegante cleansing conditioner, Cosmetics,ALOPECIA
wen pomegranate, Cosmetics,"SKIN IRRITATION, SKIN IRRITATION, PRURITUS, EYE IRRITATION, ALOPECIA, TRICHORRHEXIS, ALOPECIA, PRURITUS, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, SKIN DISORDER, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, HAIR TEXTURE ABNORMAL, ALOPECIA, Alopecia, Alopecia"
wen pomegranate cleanser, Cosmetics,"STRESS, DEPRESSION, ALOPECIA, ALOPECIA"
wen pomegranate cleansing conditioner, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL, PRURITUS, ALOPECIA, DRUG INTERACTION, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, SWELLING, SCAB, PRURITUS, ALOPECIA, ALOPECIA, RASH, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, SWELLING, SKIN INJURY, SKIN DISORDER, SELF ESTEEM DECREASED, RASH, PRURITUS, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL, ANXIETY, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, Trichorrhexis, Skin irritation, Alopecia, Alopecia"
wen pomegranate cleansing conditioner kit, Cosmetics,"HAIR TEXTURE ABNORMAL, BLISTER"
wen pomegranate conditioner, Cosmetics,"SKIN IRRITATION, RASH, PRURITUS, INFLAMMATION, ALOPECIA, ALOPECIA, ALOPECIA"
wen pomegranate dry conditioning shampoo, Cosmetics,"Burning sensation, Alopecia, Alopecia, Burning sensation, Alopecia, Alopecia"
wen pomegranate remoisture treatment lot ap5051b, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen pomegranate remoisturizer, Cosmetics,"ALOPECIA, ALOPECIA"
wen pomegranate shampoo, Cosmetics,"TRICHORRHEXIS, TRICHORRHEXIS, ALOPECIA, ALOPECIA"
wen pomegranatescented cleansing conditioner, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen pomegranatestrength  hydration kit, Cosmetics,ALOPECIA
wen pomegranite cleansing conditioner, Cosmetics,"WOUND, RASH, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA"
wen pomegranite shampoo, Cosmetics,"HYPERSENSITIVITY, ALOPECIA"
wen product, Cosmetics,"HAIR GROWTH ABNORMAL, ALOPECIA, LOCAL SWELLING, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA"
wen products, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, BLISTER, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, DERMATITIS ALLERGIC, ALOPECIA, SWELLING, ALOPECIA, ACNE, SWELLING, ALOPECIA, STRESS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, SKIN EXFOLIATION, PRURITUS, ALOPECIA, SKIN EXFOLIATION, DRY SKIN, ALOPECIA, ALOPECIA, ALOPECIA, URTICARIA, HYPERSENSITIVITY, HAIR GROWTH ABNORMAL, BLISTER, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, PRURITUS, DRY SKIN, ALOPECIA, ALOPECIA, Skin disorder, Madarosis, Hyperaesthesia, Dyspnoea, Alopecia, Urinary tract disorder, Neoplasm malignant, Fibromyalgia, Dyspnoea, Diabetes mellitus, Death, Bowel movement irregularity, Blood pressure increased"
wen products by chaz dean, Cosmetics,"RASH, ALOPECIA, ALOPECIA, ALOPECIA"
wen products shampoo, Cosmetics,"SKIN IRRITATION, ERYTHEMA, ALOPECIA"
wen promagrate, Cosmetics,"WOUND DRAINAGE, WOUND, TRICHORRHEXIS, RASH, PAIN, HAIR DISORDER, ALOPECIA, ALOPECIA, ALOPECIA"
wen pumkin cleansing conditioner, Cosmetics,ALOPECIA
wen pumpkin ginger cleansing condition, Cosmetics,"SEBORRHOEIC DERMATITIS, ALOPECIA"
wen re moist intensive hair treatment, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA"
wen regular deluxe kit, Cosmetics,"PRURITUS, ALOPECIA, ALOPECIA"
wen remoist hydrating hair mask, Cosmetics,"SKIN EXFOLIATION, PRURITUS, ERYTHEMA, DEPRESSION, ALOPECIA"
wen remoist hydrating mask, Cosmetics,"Alopecia, Alopecia"
wen remoist intensive hair treatment, Cosmetics,"TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, Rash, Pruritus, Madarosis, Hair texture abnormal, Alopecia, Alopecia, Alopecia"
wen remoist intensive hair trt, Cosmetics,ALOPECIA
wen remoist mask fig and tea tree scents, Cosmetics,"SKIN IRRITATION, RASH, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen remoisture intensive hair t, Cosmetics,"SKIN IRRITATION, PRURITUS, HEADACHE, HAIR TEXTURE ABNORMAL, HAIR GROWTH ABNORMAL, HAEMORRHAGE, ALOPECIA, ALOPECIA, ALOPECIA"
wen replenishing, Cosmetics,"Trichorrhexis, Pruritus, Hair texture abnormal"
wen replenishing mist, Cosmetics,"HAIR GROWTH ABNORMAL, ALOPECIA"
wen replenishing treatment, Cosmetics,"RASH, PRURITUS, ALOPECIA"
wen replenishing treatment mist, Cosmetics,"TRICHORRHEXIS, ALOPECIA, WOUND, SEBORRHOEA, PRURITUS, LACERATION, DRY SKIN, ALOPECIA, ACNE, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, TRICHORRHEXIS, PRURITUS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, Lacrimation increased, Burning sensation, Alopecia, Alopecia"
wen replenishing treatment mist fig and tea tree scented versions, Cosmetics,"SKIN IRRITATION, RASH, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen replenishing treatment mist sweet almond mint, Cosmetics,"PAIN, ALOPECIA"
wen replenishing treatment sweet almond mint, Cosmetics,"TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL, HAIR TEXTURE ABNORMAL, ALOPECIA"
wen restorative cleansing conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen rice protein cleansing conditioner, Cosmetics,"ALOPECIA, ALOPECIA"
wen seasonal cleansing conditioner, Cosmetics,ALOPECIA
wen seasonal mint conditioner, Cosmetics,"TRICHORRHEXIS, ALOPECIA"
wen shampoo, Cosmetics,"PRURITUS, HYPOTRICHOSIS, SKIN BURNING SENSATION, PANIC ATTACK, FEELING HOT, TRICHORRHEXIS, HYPOTRICHOSIS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, URTICARIA, RASH, PAIN, MILIARIA, HAIR DISORDER, CYST, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, AGITATION, ALOPECIA, RASH, ALOPECIA, ALOPECIA, ALOPECIA, SKIN EXFOLIATION, PRURITUS, CHEMICAL INJURY, ALOPECIA, ALOPECIA, ALOPECIA, HYPERSENSITIVITY, DIFFUSE ALOPECIA, ALOPECIA, ALOPECIA, RASH ERYTHEMATOUS, PRURITUS, ACNE, SKIN EXFOLIATION, SKIN EXFOLIATION, SCAR, ERYTHEMA, EMOTIONAL DISTRESS, DRY SKIN, BIOPSY SKIN ABNORMAL, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, SKIN ODOUR ABNORMAL, DANDRUFF, ALOPECIA, PRURITUS, HAIR TEXTURE ABNORMAL, DANDRUFF, ALOPECIA, WOUND, PRURITUS, HAEMORRHAGE, PRURITUS, HAIR TEXTURE ABNORMAL, BURNING SENSATION, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, SCAB, ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, WOUND, PAIN, ERYTHEMA, ALOPECIA, ALOPECIA, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, SKIN IRRITATION, RASH, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, ALOPECIA, SKIN IRRITATION, RASH, ALOPECIA, SKIN IRRITATION, RASH, ALOPECIA, ALOPECIA, TRICHORRHEXIS, SEBORRHOEA, PRURITUS, ALOPECIA, ALOPECIA, LYMPHADENOPATHY, DERMATITIS, ALOPECIA, ALOPECIA, RASH, PRURITUS, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, Pruritus, Alopecia, Pruritus, Alopecia, Alopecia, Trichorrhexis, TRICHORRHEXIS, Rash, RASH, Hair texture abnormal, Alopecia, Hair texture abnormal, Hair texture abnormal, Alopecia, Alopecia, Trichorrhexis, Alopecia, Alopecia, Alopecia, Skin ulcer, Acne, Skin irritation, Alopecia"
wen shampoo  aloe, Cosmetics,ALOPECIA
wen shampoo  pomegranate, Cosmetics,ALOPECIA
wen shampoo  sweet almond mint, Cosmetics,ALOPECIA
wen shampoo almond mint, Cosmetics,HYPOTRICHOSIS
wen shampoo and conditioner, Cosmetics,"ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, EMOTIONAL DISTRESS, ALOPECIA, PRURITUS, ALOPECIA, ALOPECIA, WOUND, HAIR GROWTH ABNORMAL, DRY SKIN, ALOPECIA, ALOPECIA, SEBORRHOEA, DERMATITIS ALLERGIC, ALOPECIA, ALOPECIA, ALOPECIA, RASH, PRURITUS, DERMATITIS CONTACT, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, ALOPECIA, SKIN ODOUR ABNORMAL, RASH, FUNGAL INFECTION, BURNING SENSATION, ALOPECIA, SCAB, RASH ERYTHEMATOUS, ALOPECIA, ALOPECIA, WOUND, HAIR GROWTH ABNORMAL, DRY SKIN, ALOPECIA, ALOPECIA, WOUND, HAIR GROWTH ABNORMAL, DRY SKIN, ALOPECIA, ALOPECIA, SKIN IRRITATION, PAIN, HAEMORRHAGE, ERYTHEMA, DRY SKIN, ALOPECIA, SEBORRHOEIC DERMATITIS, PRURITUS, DISCOMFORT, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, PRURITUS, HEADACHE, BURNING SENSATION, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, ALOPECIA, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA, PRURITUS, NERVOUSNESS, ANXIETY, ALOPECIA, ALOPECIA"
wen shampoo and conditioner mint, Cosmetics,PRURITUS
wen shampoo and conditioner winter vanilla mint, Cosmetics,HYPOTRICHOSIS
wen shampoo and conditioning, Cosmetics,"ALOPECIA, ALOPECIA"
wen shampoo and leave in conditioner, Cosmetics,"SWELLING, RASH, PRURITUS, PAIN, ALOPECIA, ALOPECIA"
wen shampoo conditioner, Cosmetics,"TRICHORRHEXIS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, RASH, ALOPECIA, PRURITUS, RASH, DANDRUFF, ALOPECIA, TRICHORRHEXIS, HAIR DISORDER, ALOPECIA, TRICHORRHEXIS, HAIR TEXTURE ABNORMAL, ALOPECIA, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, TRICHORRHEXIS, ALOPECIA, ALOPECIA, ALOPECIA"
wen shampoo fig for dry hair, Cosmetics,HYPOTRICHOSIS
wen shampoo lavender, Cosmetics,"PRURITUS, HAIR GROWTH ABNORMAL, ALOPECIA, ALOPECIA"
wen shampoo products, Cosmetics,ALOPECIA
